origin,source_path,repository_relative_path,original_filename,artifact_role,experiment_ids,sha256,size_bytes,has_notebook_outputs,exact_repository_duplicate,intake_path,intake_status,modified_utc
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\1to10\8\08_only-fourier-08-random-highpass-train-aug-a005-a02.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\1to10\8\08_only-fourier-08-random-highpass-train-aug-a005-a02.ipynb,08_only-fourier-08-random-highpass-train-aug-a005-a02.ipynb,executed_notebook,"05,08",9d1e5881ccbdf89a7eae1a2a3194da9494b2800f36dd7cd4e5a503eb470c0ff8,220670,True,False,,not_applicable,2026-07-02T03:50:59.079577+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\1to10\9\09_only-fourier-09-mixed-original-highpass-a0p10-trai.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\1to10\9\09_only-fourier-09-mixed-original-highpass-a0p10-trai.ipynb,09_only-fourier-09-mixed-original-highpass-a0p10-trai.ipynb,executed_notebook,09,d771cb83ed31840a752a29e2e7313be21dee3cb94f0402b799d37c1b2a4ef311,220278,True,False,,not_applicable,2026-07-02T03:50:59.081586+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\1to10\README.md,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\1to10\README.md,README.md,analysis_markdown,,6a070081de583cb711181ce05b1bd622011db0f8eceb9509e1abb0c71da5f06a,888,False,False,,not_applicable,2026-07-23T02:58:41.326121+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\21_fourier_confirmation\21-log.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\21_fourier_confirmation\21-log.ipynb,21-log.ipynb,executed_notebook,21,513aca9affce050e1cde6d502dc792ec37a061d7b04b185110693fc184a1ae80,451239,True,False,,not_applicable,2026-07-05T08:05:37.085284+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\21_fourier_confirmation\only_fourier_fddem_confirmation_no_aug_hook_off_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\21_fourier_confirmation\only_fourier_fddem_confirmation_no_aug_hook_off_seed42_paper_row.csv,only_fourier_fddem_confirmation_no_aug_hook_off_seed42_paper_row.csv,raw_metrics_or_log,,4941bd751a421364c99af5fe26fccc48dc9f54c24d26a19ae7b87478b454a0dd,6173,False,False,,not_applicable,2026-07-05T08:05:34.283877+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\22_fourier_new_ideas\22-log.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\22_fourier_new_ideas\22-log.ipynb,22-log.ipynb,executed_notebook,22,43769992e0933ba7ef4f0fafe499e9405da38cfccab15b03bad05eee8f0e5bd8,754475,True,False,,not_applicable,2026-07-05T11:19:44.426975+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\22_fourier_new_ideas\only_fourier_hybrid_sweep_no_aug_hook_off_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\22_fourier_new_ideas\only_fourier_hybrid_sweep_no_aug_hook_off_seed42_paper_row.csv,only_fourier_hybrid_sweep_no_aug_hook_off_seed42_paper_row.csv,raw_metrics_or_log,,410015e0d3bd4e5d09c2eaad890568be3a05d640769bd25050127055f0ce8ff9,10261,False,False,,not_applicable,2026-07-05T11:20:02.359294+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\23\23-log.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\23\23-log.ipynb,23-log.ipynb,executed_notebook,23,b18bacc0845a7ae0f1ba141279ef7f5abde27c1eb34333afc59ebc7e8eb81e2c,701952,True,False,,not_applicable,2026-07-06T06:58:46.516238+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\23\23_only_fourier_n1_hsv_w1_interaction_kaggle_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\23\23_only_fourier_n1_hsv_w1_interaction_kaggle_seed42_paper_row.csv,23_only_fourier_n1_hsv_w1_interaction_kaggle_seed42_paper_row.csv,raw_metrics_or_log,23,642f2bca7e3ba6488d2dfdd08554f02b39593474077d47ea2dbf76bb822b389d,9963,False,False,,not_applicable,2026-07-06T06:58:29.669627+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\23\23_only_fourier_n1_hsv_w1_interaction_kaggle_seed42_summary.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\23\23_only_fourier_n1_hsv_w1_interaction_kaggle_seed42_summary.csv,23_only_fourier_n1_hsv_w1_interaction_kaggle_seed42_summary.csv,raw_metrics_or_log,23,05031d8038874d7b031db9e2eb215848f0ff2542de4fcd0251d6bbcbe7160524,24413,False,False,,not_applicable,2026-07-06T06:58:30.822656+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\24\24_log.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\24\24_log.ipynb,24_log.ipynb,executed_notebook,24,d1c1812e3841e4da93de2befd42c3bf678d18b3dc9452d49848c3056392f0e47,962160,True,False,,not_applicable,2026-07-05T16:52:31.680032+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\24\only_fourier_n1_translate_w1_interaction_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\24\only_fourier_n1_translate_w1_interaction_colab_seed42_paper_row.csv,only_fourier_n1_translate_w1_interaction_colab_seed42_paper_row.csv,raw_metrics_or_log,,5edbb61ec5b9f5cef7773f5b58471d6f5cad8ae7a953dac58c4b7d444353b2c2,9687,False,False,,not_applicable,2026-07-05T16:51:12.722470+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\24\only_fourier_n1_translate_w1_interaction_colab_seed42_summary.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\24\only_fourier_n1_translate_w1_interaction_colab_seed42_summary.csv,only_fourier_n1_translate_w1_interaction_colab_seed42_summary.csv,raw_metrics_or_log,,a784f5ea0b39ec1d090bb0dcdc4a4af6fdb7eb770aa436145bc65ed59a0d2bf5,24261,False,False,,not_applicable,2026-07-05T16:51:06.687515+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\25\25_log.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\25\25_log.ipynb,25_log.ipynb,executed_notebook,25,07d9dc3a75eaea418cc50028efbc161a0af6e0c94cfafb92e2574cb0227f010a,639277,True,False,,not_applicable,2026-07-05T16:58:29.584510+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\25\only_fourier_n1_scale_w1_interaction_colab_seed42_partial.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\25\only_fourier_n1_scale_w1_interaction_colab_seed42_partial.csv,only_fourier_n1_scale_w1_interaction_colab_seed42_partial.csv,raw_metrics_or_log,,0450e96b74e4716fc17600943dfaec569a43cbe94a516de31cd1e84d0ac6bf13,15681,False,False,,not_applicable,2026-07-05T16:58:05.463911+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\26\026_log.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\26\026_log.ipynb,026_log.ipynb,executed_notebook,26,d4dc774e02654408feb9a95f6d8dfc9a2ee531a6fc4549278e7dbe12879c905a,698315,True,False,,not_applicable,2026-07-05T17:04:35.176893+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\26\only_fourier_n1_fliplr_w1_interaction_colab_seed42_partial.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\26\only_fourier_n1_fliplr_w1_interaction_colab_seed42_partial.csv,only_fourier_n1_fliplr_w1_interaction_colab_seed42_partial.csv,raw_metrics_or_log,,157b2c7f17647e991de9a205fdbb1529a76abd3a8e89e23e4176c2b052365dbe,18730,False,False,,not_applicable,2026-07-05T17:04:22.971425+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\27\27-log.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\27\27-log.ipynb,27-log.ipynb,executed_notebook,27,c0a032278b39bc8895930f2b31274f92285fd88d9b2f8d0d9b4c3e1181875f97,406795,True,False,,not_applicable,2026-07-06T09:59:04.104470+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\27\27_only_fourier_n1_degrees_w1_interaction_kaggle_seed42_partial.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\27\27_only_fourier_n1_degrees_w1_interaction_kaggle_seed42_partial.csv,27_only_fourier_n1_degrees_w1_interaction_kaggle_seed42_partial.csv,raw_metrics_or_log,27,83fabac6c3ca1345796191f3e9f505a4d5a1e0b8dbe7e3d0d859b25404a474d1,13422,False,False,,not_applicable,2026-07-06T09:58:55.943017+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\README.md,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\21to30\README.md,README.md,analysis_markdown,,175a3e7e3ce6cf80a8a57ed96fb37686db7acf758491b732bb92d5e9beb4f57e,922,False,False,,not_applicable,2026-07-23T02:58:45.098207+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\31\031_1st_RUN_translate_two_value_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\31\031_1st_RUN_translate_two_value_fourier_order_offline_colab_seed42.ipynb,031_1st_RUN_translate_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,31,f777c377eb3a7b227da0418dacd15772bc58a5cc8dafc0d58c0fe13759e6dfcf,537947,True,False,,not_applicable,2026-07-13T09:39:32.364347+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\31\031_2nd_RUN_only_fourier_n1_translate_two_value_fourier_order_offline_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\31\031_2nd_RUN_only_fourier_n1_translate_two_value_fourier_order_offline_colab_seed42_paper_row.csv,031_2nd_RUN_only_fourier_n1_translate_two_value_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,31,a844a16d2ce4604c7b67d64fe1accde36d801001e7c30b258c06c456e0c2b32c,3908,False,False,,not_applicable,2026-07-13T11:55:10.556586+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\31\031_2nd_RUN_translate_two_value_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\31\031_2nd_RUN_translate_two_value_fourier_order_offline_colab_seed42.ipynb,031_2nd_RUN_translate_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,31,fdeb37624fe2f53f30434df2f6fc51466fb92b0917a43e38a1d4afb1dcf4a039,391777,True,False,,not_applicable,2026-07-13T11:55:36.419723+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\31\31_1st_RUN_only_fourier_n1_translate_two_value_fourier_order_offline_colab_seed42_partial.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\31\31_1st_RUN_only_fourier_n1_translate_two_value_fourier_order_offline_colab_seed42_partial.csv,31_1st_RUN_only_fourier_n1_translate_two_value_fourier_order_offline_colab_seed42_partial.csv,raw_metrics_or_log,31,e610ef702ff5b2a1cd82878172946550f77f82e4530a0c6f3803f1d291d4111d,16890,False,False,,not_applicable,2026-07-13T09:37:56.031481+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\32\032_1st_RUN_only_fourier_n1_scale_two_value_fourier_order_offline_colab_seed42_partial.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\32\032_1st_RUN_only_fourier_n1_scale_two_value_fourier_order_offline_colab_seed42_partial.csv,032_1st_RUN_only_fourier_n1_scale_two_value_fourier_order_offline_colab_seed42_partial.csv,raw_metrics_or_log,32,559c6f20a3b70ec003d5e1f7f5725ec6f37489db9db05abb4c58890ef0c6e0e6,16664,False,False,,not_applicable,2026-07-13T09:48:36.331707+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\32\032_1st_RUN_scale_two_value_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\32\032_1st_RUN_scale_two_value_fourier_order_offline_colab_seed42.ipynb,032_1st_RUN_scale_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,32,d70e0f2458396228a5210edbd4b8713ca8bdc731d131eaaa59cd2b0ad6f958b5,525842,True,False,,not_applicable,2026-07-13T09:49:10.021153+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\32\032_2nd_RUN_only_fourier_n1_scale_two_value_fourier_order_offline_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\32\032_2nd_RUN_only_fourier_n1_scale_two_value_fourier_order_offline_colab_seed42_paper_row.csv,032_2nd_RUN_only_fourier_n1_scale_two_value_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,32,1da68af48032f2524ba430fd11ccb0027791ac1bddc6ebf66290e69502e8915d,3856,False,False,,not_applicable,2026-07-13T12:06:57.525940+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\32\032_2nd_RUN_scale_two_value_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\32\032_2nd_RUN_scale_two_value_fourier_order_offline_colab_seed42.ipynb,032_2nd_RUN_scale_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,32,53c2113cb26c6f5e6476db9aa96708fc64b97b2a9c9d9858beb7a34a01f3c6f2,401499,True,False,,not_applicable,2026-07-13T12:06:47.731369+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\33\033_1st_RUN_fliplr_two_value_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\33\033_1st_RUN_fliplr_two_value_fourier_order_offline_colab_seed42.ipynb,033_1st_RUN_fliplr_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,33,4f14298cf3f2573c42f46aca27c43f500897ae92580e2f5b34ffd082bd1db34e,580115,True,False,,not_applicable,2026-07-13T09:48:26.809617+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\33\033_1st_RUN_only_fourier_n1_fliplr_two_value_fourier_order_offline_colab_seed42_partial.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\33\033_1st_RUN_only_fourier_n1_fliplr_two_value_fourier_order_offline_colab_seed42_partial.csv,033_1st_RUN_only_fourier_n1_fliplr_two_value_fourier_order_offline_colab_seed42_partial.csv,raw_metrics_or_log,33,d35f2d258894ff74d9c8f34d99d260c4e3134944b61d35be400af7bde6f03fce,20702,False,False,,not_applicable,2026-07-13T09:48:05.062953+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\33\033_2nd_RUN_fliplr_two_value_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\33\033_2nd_RUN_fliplr_two_value_fourier_order_offline_colab_seed42.ipynb,033_2nd_RUN_fliplr_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,33,94465f26f237f5f698d83eb59cd188f7012214e37ba8c65e97878981e0df885e,421466,True,False,,not_applicable,2026-07-13T12:15:52.745950+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\33\033_2nd_RUN_only_fourier_n1_fliplr_two_value_fourier_order_offline_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\33\033_2nd_RUN_only_fourier_n1_fliplr_two_value_fourier_order_offline_colab_seed42_paper_row.csv,033_2nd_RUN_only_fourier_n1_fliplr_two_value_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,33,3ee40e1c3cb7b86ec8f74fa8e0a56f7d0d6089f353129521075aa3652aa5c969,3860,False,False,,not_applicable,2026-07-13T12:16:34.466469+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\34\034_1st_RUN_degrees_two_value_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\34\034_1st_RUN_degrees_two_value_fourier_order_offline_colab_seed42.ipynb,034_1st_RUN_degrees_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,34,a7b617bd06d8e94524da1bbce667809552c76710d1eaadd070f28b02f609f187,525410,True,False,,not_applicable,2026-07-13T09:37:15.514827+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\34\034_2nd_RUN_degrees_two_value_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\34\034_2nd_RUN_degrees_two_value_fourier_order_offline_colab_seed42.ipynb,034_2nd_RUN_degrees_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,34,18c556166d42514bfb72e7d9583a1333c4fe12595c5721ff8049cbc0a1591b7b,396501,True,False,,not_applicable,2026-07-13T12:01:08.476010+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\34\034_2nd_RUN_only_fourier_n1_degrees_two_value_fourier_order_offline_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\34\034_2nd_RUN_only_fourier_n1_degrees_two_value_fourier_order_offline_colab_seed42_paper_row.csv,034_2nd_RUN_only_fourier_n1_degrees_two_value_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,34,9404896121592f9ceb35ab22f03e48fcb4e9634866b556cee0935483e437d2cc,3845,False,False,,not_applicable,2026-07-13T12:01:37.650885+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\34\34_only_fourier_n1_degrees_two_value_fourier_order_offline_colab_seed42_partial.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\34\34_only_fourier_n1_degrees_two_value_fourier_order_offline_colab_seed42_partial.csv,34_only_fourier_n1_degrees_two_value_fourier_order_offline_colab_seed42_partial.csv,raw_metrics_or_log,34,8095e0794d1e8a71e7561453f4a6ec27f1c2aa542bcbde0a8725c8dc3402eaa1,16581,False,False,,not_applicable,2026-07-13T09:36:30.102364+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\35\035_1st_RUN_erasing_two_value_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\35\035_1st_RUN_erasing_two_value_fourier_order_offline_colab_seed42.ipynb,035_1st_RUN_erasing_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,35,986f7163ddd0ae169759b026cb1230724ebe9cc35a4f2bb5ae4af83ccdc28196,428054,True,False,,not_applicable,2026-07-15T03:49:24.611383+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\35\035_1st_RUN_only_fourier_n1_erasing_two_value_fourier_order_offline_colab_seed42_partial.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\35\035_1st_RUN_only_fourier_n1_erasing_two_value_fourier_order_offline_colab_seed42_partial.csv,035_1st_RUN_only_fourier_n1_erasing_two_value_fourier_order_offline_colab_seed42_partial.csv,raw_metrics_or_log,35,a52be4a837c65c0b2e0403b1dc2c85198f1ef9773cc43bb8e551b0e7089bed1d,13592,False,False,,not_applicable,2026-07-15T03:48:43.590435+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\35\035_2nd_RUN_erasing_two_value_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\35\035_2nd_RUN_erasing_two_value_fourier_order_offline_colab_seed42.ipynb,035_2nd_RUN_erasing_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,35,65e1390d886506a7053f4be749d71af1d02d3b945d219b598428006787a4c067,478333,True,False,,not_applicable,2026-07-15T03:54:46.864754+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\35\035_2nd_RUN_only_fourier_n1_erasing_two_value_fourier_order_offline_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\35\035_2nd_RUN_only_fourier_n1_erasing_two_value_fourier_order_offline_colab_seed42_paper_row.csv,035_2nd_RUN_only_fourier_n1_erasing_two_value_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,35,0d33104bdf766429c0b383a37a68118b87cf81b7d722024f1a6db1c689fa1b3b,4984,False,False,,not_applicable,2026-07-15T03:53:58.856019+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\36\036_1st_RUN_flipud_two_value_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\36\036_1st_RUN_flipud_two_value_fourier_order_offline_colab_seed42.ipynb,036_1st_RUN_flipud_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,36,a34fa8c850218b849568f47b3aca6a9b6f6482bafc8bbe5dc571c4e6294887f0,425304,True,False,,not_applicable,2026-07-15T03:39:08.746134+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\36\036_1st_RUN_only_fourier_n1_flipud_two_value_fourier_order_offline_colab_seed42_partial.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\36\036_1st_RUN_only_fourier_n1_flipud_two_value_fourier_order_offline_colab_seed42_partial.csv,036_1st_RUN_only_fourier_n1_flipud_two_value_fourier_order_offline_colab_seed42_partial.csv,raw_metrics_or_log,36,f788f167508b885a144b9ff0d4ddb0c8c82fb252f761246751d415487e418000,13862,False,False,,not_applicable,2026-07-15T03:38:47.846384+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\36\036_2nd_RUN_flipud_two_value_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\36\036_2nd_RUN_flipud_two_value_fourier_order_offline_colab_seed42.ipynb,036_2nd_RUN_flipud_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,36,ccfb3d63d4eb0c323d9c080da839a8ceb3a295b96644815228e26f75430ac0bd,478826,True,False,,not_applicable,2026-07-15T03:47:58.020010+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\36\036_2nd_RUN_only_fourier_n1_flipud_two_value_fourier_order_offline_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\36\036_2nd_RUN_only_fourier_n1_flipud_two_value_fourier_order_offline_colab_seed42_paper_row.csv,036_2nd_RUN_only_fourier_n1_flipud_two_value_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,36,adf8972881895b75a8f82a7419a20974be1ce6af48ebb68e45f4a17f483648d3,4966,False,False,,not_applicable,2026-07-15T03:47:44.618303+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\37\037_n2_translate_scale_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\37\037_n2_translate_scale_fourier_order_offline_colab_seed42.ipynb,037_n2_translate_scale_fourier_order_offline_colab_seed42.ipynb,executed_notebook,37,df49894780185c8162ff702096835e49880f70ef0274e3cb1bed37dc684171a1,465542,True,False,,not_applicable,2026-07-16T03:40:48.861237+00:00
